Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,,
23/1/25,132.13999938964844,133,132.1300048828125,133,132.1289825439453,1142900,,,,
24/1/25,133,133.44000244140625,132.91000366210938,133.05999755859375,132.18858337402344,979100,,,,
27/1/25,132,132.75,131.7100067138672,132.72000122070312,131.85081481933594,1414400,,,,
28/1/25,132.6999969482422,132.6999969482422,131.47000122070312,131.83999633789062,130.9765625,1068200,,,,
29/1/25,131.92999267578125,132.99000549316406,131.61000061035156,131.8800048828125,131.0163116455078,1007900,,,,
30/1/25,132.7899932861328,133.3699951171875,132.25,133.00999450683594,132.13890075683594,994800,,,,
31/1/25,133.1199951171875,133.57000732421875,132.14999389648438,132.36000061035156,131.4931641,1343200,,,,
3/2/25,130.72000122070312,132.32000732421875,130.25,131.91000366210938,131.04611206054688,2331200,,,,
4/2/25,131.60000610351562,132.2899932861328,131.25,132.14999389648438,131.28453063964844,2123000,,,,
5/2/25,132.77999877929688,133.44000244140625,132,133.32000732421875,132.44688415527344,2063700,,,,
6/2/25,133.88999938964844,134,132.60000610351562,133.2899932861328,132.4170684814453,2913900,,,,
7/2/25,133.5399932861328,133.55999755859375,132.27000427246094,132.32000732421875,131.45343017578125,833100,,,,
10/2/25,132.99000549316406,133.13999938964844,132.25999450683594,133.0399932861328,132.1687012,1038000,,,,
11/2/25,132.77999877929688,133.83999633789062,132.4600067138672,133.80999755859375,132.9336700439453,843300,,,,
12/2/25,132.6300048828125,133.33999633789062,132.50999450683594,133.14999389648438,132.27798461914062,902100,,,,
13/2/25,133.4199981689453,134.05999755859375,133.05999755859375,133.9499969482422,133.0727539,2527800,,,,
14/2/25,134.16000366210938,134.52000427246094,133.6699981689453,133.77000427246094,132.89393615722656,1590000,,,,
18/2/25,133.63999938964844,134.5,133.32000732421875,134.5,133.61915588378906,2414600,,,,
19/2/25,134.1999969482422,135.10000610351562,134.11000061035156,135.05999755859375,134.17547607421875,2445600,,,,
20/2/25,134.61000061035156,134.75999450683594,133.74000549316406,134.60000610351562,133.7185059,1868400,,,,
21/2/25,134.5800018310547,134.64999389648438,133.1699981689453,133.32000732421875,132.44688415527344,1118700,,,,
24/2/25,133.5800018310547,133.8800048828125,132.91000366210938,133,132.1289825439453,987200,,,,
25/2/25,133.22999572753906,133.75,132.52000427246094,133.19000244140625,132.31773376464844,1049400,,,,
26/2/25,133.35000610351562,133.74000549316406,132.49000549316406,132.91000366210938,132.03956604003906,866400,,,,
27/2/25,132.99000549316406,133.8000030517578,132.1300048828125,132.17999267578125,131.3143310546875,961800,,,,
28/2/25,132.52000427246094,134.1300048828125,131.8699951171875,134.0500030517578,133.17210388183594,1152900,,,,
3/3/25,134.3699951171875,134.77000427246094,131.86000061035156,132.6999969482422,131.8309326171875,1500100,,,,
4/3/25,132.16000366210938,132.1699981689453,129.8000030517578,129.99000549316406,129.13868713378906,1648500,,,,
5/3/25,129.99000549316406,131.22999572753906,129.16000366210938,130.77000427246094,129.91358947753906,1384000,,,,
6/3/25,129.50999450683594,130.1999969482422,128.74000549316406,129.55999755859375,128.7115020751953,1052400,,,,
7/3/25,129.5500030517578,131.52999877929688,129.3699951171875,131.22999572753906,130.3705596923828,1042100,,,,
10/3/25,130.07000732421875,131.24000549316406,128.47000122070312,129.49000549316406,128.6419677734375,1429100,,,,
11/3/25,129.5,129.5800018310547,127.38999938964844,127.91000366210938,127.07231140136719,1300900,,,,
12/3/25,128.3300018310547,128.5,126.55999755859375,127.2300033569336,126.39676666259766,1198900,,,,
13/3/25,127.18000030517578,127.80000305175781,126.0199966430664,126.37000274658203,125.54239654541016,1083100,,,,
14/3/25,126.95999908447266,128.52999877929688,126.58999633789062,128.27999877929688,127.43988800048828,2300300,,,,
17/3/25,128.02999877929688,130.24000549316406,128.02999877929688,129.8300018310547,128.9797363,1032600,,,,
18/3/25,129.58999633789062,129.7899932861328,128.72000122070312,129.13999938964844,128.29425048828125,751600,,,,
19/3/25,129.30999755859375,130.7100067138672,128.97999572753906,130.19000244140625,129.33738708496094,770300,,,,
20/3/25,129.4199981689453,130.44000244140625,129.30999755859375,129.7899932861328,128.9399871826172,859300,,,,
21/3/25,128.14999389648438,128.57000732421875,127.48999786376953,128.39999389648438,128.39999389648438,2385800,0.85,,,
24/3/25,129.2899932861328,129.99000549316406,129.13999938964844,129.74000549316406,129.74000549316406,1074900,,,,
